SEX,EDUCATION,MARRIAGE,PAY,BILL_AMT,PAY_AMT,age_disc,limit_bal_disc_8,default payment next month
1,2,2,-0.333333333,9914.666667,3444.5,0,2,0
2,2,2,1.333333333,21733.83333,1098,0,0,0
1,2,1,0,123515.6667,3546.666667,1,2,0
1,2,2,0,36010.5,1924.833333,1,0,0
2,1,2,0.833333333,101162.5,3274.833333,0,1,1
1,1,2,-0.333333333,43523,1350.5,1,1,0
1,3,1,0.666666667,66601.33333,2426.166667,2,0,1
2,1,1,-0.333333333,92716.66667,11361.5,2,5,0
2,2,2,0,82531.83333,5914.666667,0,1,0
2,2,1,0.333333333,152273,6969.333333,1,1,1
2,3,1,-1,14344.33333,15822.66667,2,1,0
2,2,1,-0.5,2383.333333,1959.666667,1,1,0
1,2,2,0.333333333,116759.8333,12341.33333,1,1,0
2,2,2,0.833333333,5092.333333,610.8333333,0,0,0
1,1,2,0,22922.33333,1042,0,0,0
2,2,1,1,84993,4029.333333,1,0,0
2,2,1,0.666666667,30389.33333,1284.5,0,0,1
2,1,2,-0.666666667,4678,4678,0,1,1
2,1,1,-2,2531,2392.166667,4,2,0
2,3,2,-2,655.3333333,861.6666667,1,3,0
2,2,1,1.333333333,6622.5,615.3333333,2,0,1
1,1,1,-1,254.1666667,203.3333333,1,2,0
2,2,1,0,18799.83333,913.5,3,0,0
1,2,1,1.666666667,8357.666667,333.3333333,0,0,0
1,1,1,-1.5,0,0,2,2,0
2,1,2,-1.666666667,365.8333333,0,1,1,1
1,2,1,0,30131.66667,1245.333333,0,0,0
2,1,2,0,261021.1667,16668.16667,2,2,0
2,2,1,-1.5,0,0,2,1,0
1,1,2,0.666666667,5928.166667,3955.333333,0,0,1
2,2,2,-1,2390.666667,1712.5,1,0,0
2,1,2,-1.5,886.6666667,1419.833333,2,0,0
1,2,2,0,16956.5,3287.5,0,0,0
1,2,2,1.833333333,5661.166667,583.3333333,0,0,1
2,3,1,0.833333333,25573,2400.333333,2,0,1
2,1,2,-0.666666667,1704.833333,1871.5,0,1,0
2,3,1,0,63909,2434.5,2,3,0
2,2,2,0.666666667,72520.83333,2935.166667,0,0,0
2,3,1,2,63729.83333,5991.666667,2,1,1
2,2,2,0.333333333,72009.66667,2916.666667,0,0,0
1,3,2,-0.5,4491.5,1329.833333,0,0,0
1,2,2,0,32123.33333,969,1,0,0
1,2,1,2,8489,729.8333333,1,0,0
1,2,2,-0.166666667,6344,1390.833333,0,0,0
2,2,2,0,59657.66667,3666.666667,0,1,0
2,1,1,-1.166666667,1812.666667,1066,1,2,1
2,2,1,1.166666667,69194.66667,2400,1,0,1
2,1,1,-0.5,675.6666667,812.1666667,0,0,0
1,1,1,0,155605.5,6151.5,1,3,0
1,2,2,0,126947.5,16712,1,3,0
1,2,2,0,13692.16667,671.8333333,1,0,0
2,2,1,0.5,36008.83333,686.1666667,2,0,0
2,1,1,-0.333333333,8239.333333,2328.166667,0,0,0
2,1,2,-0.333333333,480,350,0,0,1
2,2,2,0,27991,1085.166667,0,0,0
2,2,2,-2,2734.333333,1639.166667,2,2,0
2,2,2,1,29575.83333,1582.166667,1,1,1
2,2,2,-0.166666667,23108.33333,6479.166667,0,0,1
1,2,2,-0.5,380,215,0,1,1
2,1,2,0,20958.83333,1208.166667,0,0,0
1,1,2,2,52500.5,1816.666667,1,3,0
2,2,1,-0.166666667,24885.33333,5522.166667,1,0,0
2,3,2,-1.166666667,281.6666667,281.6666667,3,1,0
1,1,2,-0.333333333,13521,7362.166667,1,3,0
2,1,1,-1,8253.833333,3815,2,3,1
2,3,2,0.333333333,12109.5,1011.5,1,0,0
2,2,1,0.666666667,47177.33333,2031.666667,2,0,0
2,2,1,-2,4050.833333,123.6666667,2,1,1
1,1,2,-2,8666.166667,0,2,1,0
2,2,2,2.333333333,60825.33333,1516.666667,2,0,1
2,2,2,-1,3024.833333,2962.833333,0,2,0
2,2,2,-1.666666667,207.1666667,239,0,1,0
1,2,1,0,93067,4004,3,0,0
2,1,2,1,8389.333333,722.3333333,0,0,1
1,1,2,0,48853.33333,1933.333333,0,0,1
1,1,2,0,386747.3333,13637.33333,1,3,1
2,2,2,-2,11881.16667,11914.16667,1,3,0
1,3,2,-0.333333333,11186.5,1000,0,0,0
2,1,2,-1,6862.166667,5895.5,0,3,0
1,1,2,-1,2042.333333,1217.333333,0,0,0
2,1,2,-0.5,1183.666667,1230.833333,1,1,0
2,1,2,0,80104.83333,2761.666667,0,0,0
2,3,2,-0.166666667,107966.3333,23677.5,2,0,1
1,2,1,0,83569.83333,4183.333333,1,1,0
1,2,2,0.333333333,26433,1816.666667,0,0,1
2,2,2,-1,264,352,0,0,1
2,1,1,-0.166666667,29740.83333,7474.333333,1,0,0
2,2,2,0.333333333,31550.5,1650,0,0,0
2,1,2,-1.5,1020.833333,1185,0,2,0
2,2,2,0,44314.5,4607.666667,1,0,0
2,3,1,-1,18412.16667,17635.66667,2,3,0
1,1,1,-1,2138,1748.166667,3,2,0
1,1,2,-2,0,99.5,0,1,0
2,3,1,-1.166666667,1340.5,1168.833333,1,0,0
2,3,1,0.5,35593.66667,1165.666667,2,0,0
2,2,1,0,38068.5,1458.166667,0,0,0
1,1,2,-0.333333333,160,591.6666667,1,0,0
2,1,2,-1,1893.833333,4206.666667,0,1,0
2,2,2,1,28338.83333,1388.833333,0,0,1
2,3,1,0,84817.83333,5541.5,2,0,0
2,1,2,-1.666666667,112.5,0,1,1,0
1,2,1,1.166666667,25893,1587.833333,1,0,1
1,3,1,0.666666667,378223.8333,16765.66667,3,2,0
2,3,1,0,63001,3701,1,1,1
2,1,2,1,36989.33333,1573.833333,0,0,1
1,1,2,0,25533.5,4833.333333,0,1,0
1,3,1,-1,498,498,2,2,1
2,1,1,0,302729.8333,44936.66667,1,3,0
2,1,2,-0.833333333,2780.666667,764.1666667,1,1,0
2,1,1,-0.166666667,33017.83333,962.8333333,1,1,0
2,2,1,-1,330.6666667,358.1666667,1,1,0
2,2,1,0.333333333,58131.83333,2609.666667,0,0,0
1,3,1,2,8251,678.1666667,2,0,1
2,1,2,-1.666666667,266.5,0,1,1,0
2,2,1,2.166666667,29305.66667,1016.666667,2,0,0
1,1,2,0,44092,2224.5,1,1,0
2,2,2,0,26922.66667,2017.833333,0,0,1
1,1,2,-1,831.8333333,1224,0,0,0
2,1,2,-1.833333333,146.1666667,456,0,1,0
2,1,2,-0.166666667,6962.5,6879.166667,0,0,0
1,3,1,-0.166666667,57105.16667,9172,4,0,0
1,2,2,0,60273.33333,3833.333333,1,0,0
2,2,2,0.333333333,77472.83333,2942.333333,2,0,0
2,1,1,-0.166666667,73973.83333,28122.66667,2,2,0
1,1,2,-2,2482.666667,2445.833333,0,1,0
1,2,2,0,68336.33333,5000,0,0,0
2,1,0,-0.833333333,2375.166667,813.5,2,0,0
2,2,2,0.833333333,16542.33333,875,2,0,0
2,2,2,1,25969.16667,1444.666667,1,0,0
2,2,1,0,7393.666667,1200,1,1,1
1,3,1,1,32190.33333,3600,2,0,0
2,1,2,0,11013,2306.333333,0,1,0
2,1,1,0,69201.66667,2956.666667,0,0,0
1,3,1,1.166666667,29948,99,3,0,0
2,3,1,0,28011.33333,3729.333333,2,0,1
1,2,2,-0.666666667,4098.666667,2226,0,0,0
2,2,1,-0.166666667,4099.5,2625,2,0,0
1,3,2,0,29691.16667,4961.833333,0,0,0
1,1,3,-0.333333333,32491,11299,2,0,0
1,2,2,0,44093.5,1950,2,0,0
2,3,2,0,76741.83333,4283.333333,0,0,0
1,2,2,0,103236.1667,4201,1,0,0
2,3,3,0.333333333,12541.16667,673,4,0,0
1,1,2,0,85632,2700,1,0,0
2,3,1,0,50962.16667,2188.5,3,1,0
2,2,2,0.833333333,6558.833333,1350.333333,0,0,0
1,3,1,0,36779.5,1317,1,0,0
1,1,1,0,19594.33333,7776.5,2,2,0
1,2,1,2,134326.3333,4600,1,1,0
2,2,2,-1.333333333,1026.166667,889.3333333,1,1,0
1,2,2,0.5,19717,1196,0,0,1
1,2,1,0,29020.5,3835.333333,1,2,0
2,1,2,-0.833333333,1856,1631,0,0,0
1,3,1,-0.333333333,26321.5,1016.666667,4,1,0
2,2,1,-2,7217.333333,6194.666667,1,1,0
1,2,1,1.333333333,63892.33333,3333.333333,2,1,0
1,1,1,0,38976.66667,1712.333333,2,0,0
1,2,2,0.333333333,58050.5,2122.166667,0,0,0
1,3,2,0.833333333,5684,1500,0,0,1
2,1,1,0.666666667,41702.16667,1895.166667,0,0,0
2,3,1,0,142870,3578.5,0,1,0
1,2,2,-1,351,351,0,2,0
1,3,1,0,35111.5,2166.666667,1,0,0
1,1,2,-0.5,20166.66667,9183.833333,0,2,0
1,2,1,0,82248.66667,3816.666667,1,1,0
2,2,1,-0.666666667,9556.666667,9487,1,0,1
2,1,1,-0.333333333,2543.333333,1619.166667,2,3,0
1,1,1,-2,-1114,4334.833333,1,1,0
1,2,2,-1.5,0,0,0,0,0
2,3,1,-1,440,440,3,1,1
2,2,2,-0.666666667,6374.666667,6419,1,1,0
2,1,2,-1.166666667,1985.333333,1051.833333,1,1,0
1,2,1,-1.333333333,420.6666667,0,2,1,1
1,1,2,-0.666666667,6064.833333,323.3333333,0,0,0
1,2,1,0.666666667,97466.5,3475,2,0,0
1,1,1,-1,4623.833333,4699.833333,1,2,0
2,2,1,-1,6038,6038,1,1,0
2,1,2,-1,10133.5,13660,0,0,0
2,1,2,0,125718.3333,9445,0,1,0
2,2,2,0,43136.5,11000,0,0,0
1,2,1,0,30720.83333,1649.333333,2,0,0
2,2,1,-2,92,528.8333333,1,3,0
1,1,3,0.833333333,19104.33333,1120.333333,2,0,0
2,2,2,0,17067.66667,958.3333333,0,0,0
2,1,2,-2,0,631.5,0,0,0
1,1,1,-1,13843.5,11347.83333,2,2,0
1,1,1,0,56294.66667,2433.333333,2,1,0
2,3,1,0.333333333,41285.33333,9500.666667,1,0,0
1,2,2,0.666666667,33539,778,2,0,0
2,3,1,0,42775.66667,1766.666667,0,0,0
2,1,2,-1.5,0,0,0,1,0
1,2,1,-1,435,362.5,2,2,0
2,1,2,-0.333333333,6911.5,5953.833333,0,0,0
2,1,2,0,51399.66667,13553.33333,0,2,0
2,2,1,0,46947.33333,2305,1,3,0
2,3,1,0,20256.5,2224.833333,1,0,0
1,2,2,0.666666667,24903.66667,1706,1,0,1
2,1,1,0,295002,9949.5,1,2,0
2,1,2,-0.666666667,17233.33333,65159.16667,0,2,0
2,2,2,1.166666667,56494.5,2200,0,0,0
2,3,1,0,95160,3673.333333,2,0,0
2,1,1,0,24067.33333,2784,1,1,0
2,1,1,0,105211.8333,3178,2,1,0
1,1,2,-0.5,33007.83333,25615.66667,0,3,0
2,2,1,0,33443.83333,1333.333333,3,0,0
1,2,2,-1,3358.833333,3358.833333,1,0,1
2,3,1,-0.166666667,9069.333333,5249.5,1,1,0
1,1,2,0,28860.5,1264.666667,0,0,0
2,2,1,0,38712.33333,1470,2,0,0
1,2,2,0,40522.66667,1137.166667,0,1,0
1,1,2,0.333333333,45069.33333,2100,0,0,0
1,1,2,-0.333333333,42716.5,11516.83333,1,2,0
2,3,2,-2,0,0,0,1,0
1,2,2,0,122624.5,4375.833333,0,2,0
2,2,2,0,46991.5,1732.333333,0,0,0
1,1,2,0.333333333,117424.8333,4987.166667,2,0,0
2,2,2,-1.166666667,3069,3675.666667,1,1,0
1,2,1,-0.333333333,6845.666667,4216.666667,2,0,0
2,3,1,-0.5,61508.33333,9348.333333,2,1,0
2,2,1,0,117130.5,4270,1,0,0
1,1,2,-0.5,429,429,0,0,0
2,1,1,-1.666666667,316.6666667,0,3,1,0
2,2,2,0.333333333,88464.66667,3874.5,0,0,0
2,2,1,-1,5993,4687.666667,2,0,0
2,3,1,-1.666666667,-929.8333333,2019.166667,3,1,0
1,4,2,-1,12205.83333,834.8333333,0,0,0
1,2,1,-0.166666667,38758.16667,4551.333333,1,0,0
1,2,2,0.5,54815.66667,12414,2,0,1
2,1,2,-0.166666667,7209.666667,2188,0,0,0
2,2,1,0,73652.83333,2828.333333,2,0,0
2,1,2,-0.833333333,16899.16667,15782.5,2,1,0
2,1,2,-1,5827.166667,5827.166667,1,1,0
1,3,1,0.833333333,23410.5,1114.166667,2,0,1
2,1,2,-1,989.5,892,1,1,1
2,3,2,1.333333333,16546.66667,1166.666667,0,0,1
1,2,2,0,68877.83333,2857.333333,2,0,0
2,3,1,-2,10547,9026.166667,3,2,0
2,2,2,0,183173.5,8844.166667,3,2,0
2,3,2,0,31753.66667,1750,3,0,0
2,2,2,0.5,17369.33333,1000,0,1,0
1,2,2,0.5,13504.33333,529.3333333,0,0,0
2,1,2,0.833333333,11839.83333,1000,0,0,0
1,3,1,-0.166666667,89488.33333,19175,1,1,0
2,2,1,0.666666667,30780.83333,1695,0,0,1
1,2,2,-0.166666667,14709.16667,538.5,0,0,1
2,1,2,0,30023,3563.666667,1,0,0
2,1,2,1,36224,3484.333333,1,0,0
2,2,1,0.333333333,134830,4522.833333,0,1,0
2,1,2,0.833333333,33077.5,1669.833333,1,0,1
1,1,2,-2,333.3333333,0,1,1,0
1,2,1,-2,16240.33333,874.3333333,2,1,1
1,2,2,0,47318.5,6541.666667,0,0,0
2,2,2,-1,18301.16667,14131,0,0,0
2,2,1,0,15626.5,1431.666667,2,0,0
1,2,2,0,19659.16667,1416.666667,3,0,0
2,2,1,2.166666667,18776.83333,808.3333333,2,0,1
1,1,2,1.833333333,20536.33333,1500,1,1,1
1,1,2,-0.5,7898.166667,2866.166667,0,3,0
2,1,2,-1.166666667,8333.333333,8333.333333,0,1,0
1,1,3,-0.5,29642.83333,29092.83333,4,1,0
2,2,1,-1,6440.833333,2333.333333,3,0,0
2,1,1,-1,3807.833333,3108,3,3,0
1,2,2,0,69413.66667,2702.5,0,0,0
1,2,1,-1,341.3333333,397.3333333,1,2,0
1,3,1,-2,4660.166667,5122,3,2,0
1,3,1,0.333333333,17452,6301.5,1,1,1
1,1,2,-1.166666667,27543.5,26867.16667,1,3,0
1,1,1,0,5270.166667,1649.166667,1,0,1
1,2,2,0,18930.5,762.6666667,1,0,1
2,2,2,0,14900.83333,1220.833333,0,0,0
1,3,1,-0.833333333,758.8333333,617.5,3,2,0
1,2,2,1.333333333,11314.66667,1069.166667,2,0,1
1,2,2,1.5,19349.5,783.3333333,0,0,1
1,1,1,0,13978.16667,1580.5,2,1,0
1,3,1,1.5,24075,1483.333333,2,0,0
2,6,1,0,106870,18917.5,2,1,0
2,1,2,0,11437.5,4307.833333,1,1,0
1,1,1,0.5,5602.333333,1750.833333,1,0,0
1,1,1,0.333333333,87191.83333,4933.333333,0,0,1
2,1,2,0,27719.83333,5306.166667,2,0,0
2,3,2,0,32886.5,1295,1,0,0
2,2,2,1,48943.33333,2666.666667,0,0,0
2,2,1,0.333333333,54928.66667,2500,2,1,0
2,2,2,-1.333333333,1375.333333,1670.5,1,0,0
2,1,2,-1.166666667,58.5,130.5,1,1,0
2,2,2,0,76628.83333,2865,0,0,1
2,2,1,-1,312.8333333,731.5,1,2,0
2,2,1,0.666666667,84360,2523.166667,3,0,1
2,1,1,-0.666666667,2510.833333,1380.166667,1,2,0
1,2,2,0,52595.66667,2420,0,0,0
2,1,2,-1.5,856.3333333,829,1,1,0
2,1,2,0,16531.33333,1100.166667,0,0,0
2,2,2,-2,0,0,0,1,0
2,1,2,0,67923.83333,2994.833333,0,0,0
2,2,2,-1.166666667,8179.666667,8033.5,1,3,0
2,2,1,-1.333333333,1990.166667,766,2,0,0
2,2,1,-2,3692.333333,4001.5,2,0,0
2,1,2,-1.166666667,25203.33333,27473.83333,0,2,0
2,1,1,-1.333333333,11.5,94.83333333,1,2,1
2,2,2,0,35234.66667,1583.333333,0,0,0
2,1,2,-0.666666667,11272.83333,8493.166667,0,1,0
2,1,2,0,21791.33333,2066.666667,0,0,0
1,1,1,0,40274.33333,1785.666667,1,0,0
1,1,1,-1.333333333,191,1095.5,3,3,0
2,1,2,-1,479.8333333,423.1666667,0,0,0
2,1,2,-2,2044.5,2156.833333,1,3,1
1,2,2,0,8319,748,0,0,1
2,2,1,3.333333333,1650,0,0,0,1
2,2,2,2,94719,3560,2,1,1
2,2,1,0.333333333,70271.83333,2430.333333,0,0,0
1,3,2,0,17026,441,0,0,1
1,1,2,0,46884.16667,1619.166667,0,0,0
1,1,2,-1,467.6666667,542.6666667,0,1,0
1,1,2,0.5,95220.16667,2993.333333,0,0,0
1,1,2,-2,0,0,0,1,1
1,1,2,0,41354.83333,4408.666667,0,0,0
1,2,2,-1,15129.66667,238.6666667,0,0,0
1,1,1,-0.5,1229,1229,3,2,1
2,1,2,0.333333333,207830,7841.666667,1,1,0
1,1,1,-1.166666667,1127.666667,844.8333333,1,1,0
2,2,1,1.166666667,5768.333333,500,0,0,1
1,2,1,0,41210.66667,2050,1,1,0
2,2,2,1,50219.66667,2611.666667,0,1,0
1,1,2,0.333333333,27840,1734,0,2,1
1,1,2,-2,20905.16667,19105.33333,0,2,0
1,1,1,-0.333333333,40995.33333,25524.33333,3,1,0
1,2,1,1,179611.8333,5808.333333,1,1,1
1,2,2,1,37702.5,1930.5,0,1,0
2,1,2,1.166666667,22179.16667,1444,1,0,1
1,3,1,0,49418.83333,1785.833333,1,0,0
2,2,1,-1.5,0,0,0,0,0
1,2,2,0,68856.5,2145.5,1,0,0
1,3,2,-1.5,-1033.333333,333.3333333,0,0,0
1,1,2,0,24179.33333,6333.333333,0,0,0
2,1,2,0,20151.5,888,0,0,0
2,2,1,-2,4347.833333,5661.666667,1,1,0
1,1,1,-2,0,177.1666667,4,3,1
1,2,1,1.166666667,13037.33333,1833.333333,1,0,0
2,2,2,-0.333333333,16396.33333,5848.666667,0,0,0
2,2,2,0.333333333,10466.83333,779,0,0,0
2,1,2,-0.166666667,31817.33333,10140.83333,1,1,0
2,1,2,0,150247.3333,6373.5,0,3,0
2,2,2,2.166666667,86700.66667,4196,1,1,1
2,3,1,-2,5155.666667,5934.666667,2,1,0
2,1,1,-2,440.5,106.5,1,3,0
2,2,1,-2,825.5,615.3333333,2,0,0
2,3,1,0,225909.6667,50358.66667,0,3,0
1,1,2,0,64409,3081.666667,0,0,0
1,2,2,0,28067,1322.166667,1,0,0
1,1,1,0,163124.1667,10412.83333,1,1,1
1,1,2,-2,293605,5065.666667,2,3,1
1,2,1,0,36008,1975.5,1,0,0
1,2,1,-1,1705,2143.833333,1,1,0
2,2,1,0.333333333,74483.5,3541.666667,1,0,0
2,2,2,0.333333333,79488.5,3283,0,1,0
1,3,2,0,41889.5,2683.833333,1,0,0
1,1,2,-1.666666667,8566.666667,0,0,2,0
2,2,1,-1.5,0,0,0,2,1
1,1,1,-1.333333333,17174.66667,16666.66667,1,1,0
1,2,2,-0.5,3825.333333,2054.666667,0,0,0
1,1,2,0,44946.5,19304.33333,1,2,0
1,1,1,-0.833333333,64324.5,60598,1,2,0
2,2,1,-0.5,5835.666667,2054.666667,0,0,0
2,2,1,0,219654.3333,10570.33333,0,1,0
2,2,2,-0.5,2035.166667,1140.833333,0,0,1
1,1,2,0,3974,6447.166667,0,0,1
1,2,1,0,45904.83333,1581.666667,2,0,0
2,3,1,-1.5,1247.333333,1182.333333,2,2,0
2,2,2,-0.166666667,11896.5,5533.333333,1,1,0
1,2,2,0,10368.66667,5258.166667,0,1,0
1,2,1,0,43019.16667,1825,3,0,0
1,2,2,-1,10398.16667,275,0,0,0
1,2,2,0,71757.66667,17964.33333,1,1,0
2,3,1,0,71161,2532.833333,0,0,0
2,3,1,0.833333333,72689.33333,3011,2,0,1
2,2,1,-0.666666667,3338.833333,3352.666667,1,2,0
2,3,1,0.833333333,19945.33333,20012.5,3,0,0
1,2,1,2,46285.33333,1600,2,0,1
1,1,2,0.833333333,47714.16667,5939,1,1,0
2,1,1,-1.166666667,3350.333333,5366.666667,1,1,0
2,1,1,0,99216.5,4863.166667,1,2,0
2,2,2,0,71801.33333,2940.833333,1,2,0
2,2,1,-0.166666667,71073.5,2881.333333,0,0,0
2,1,2,-0.833333333,90000.66667,25833.33333,0,2,0
2,2,1,0.666666667,35573.33333,1800,2,0,0
1,2,2,2,104182.6667,3617.666667,0,0,0
2,2,2,0,112239,4333.333333,0,1,0
2,3,2,-0.333333333,13874.33333,1397.833333,3,0,0
1,3,2,-2,0,0,0,0,0
2,1,1,0,31743,2143.833333,1,3,0
2,2,1,0.666666667,43495.83333,12619,2,1,0
2,1,2,0,44271.33333,10091.33333,1,1,0
2,1,2,-0.666666667,3884.333333,2356.5,1,0,0
2,2,1,-2,198.1666667,1748.166667,2,2,0
2,1,2,-1,904.3333333,1748.833333,1,1,1
2,2,2,0.5,40381.16667,1431.666667,0,0,0
2,2,1,0,205937.5,8175.833333,2,1,0
1,5,2,0.333333333,113367.5,27945.5,1,1,0
1,1,2,-0.833333333,1017.166667,892.3333333,0,0,1
2,1,2,-0.666666667,32992,31102.83333,2,3,0
2,1,1,0,28632.83333,868,0,0,1
1,3,1,-0.5,26301.33333,12047,2,0,0
2,2,2,-1.5,0,0,0,1,1
2,2,1,-2,0,0,1,0,0
2,1,1,-1.5,0,238.8333333,2,1,0
2,1,1,0,151801.3333,5400,1,1,1
2,4,2,0,110083.1667,3190.5,0,1,0
2,2,1,0.5,144821.5,5837,1,1,0
2,6,2,0.333333333,32370.33333,834.1666667,1,0,0
1,1,2,0,448913.3333,17333.33333,1,3,0
1,1,2,-1.333333333,2055.166667,1540.333333,0,1,0
1,2,2,-2,473.6666667,464.3333333,0,0,0
2,1,2,-0.666666667,690.6666667,1197.166667,1,1,0
2,2,1,-1,3718.5,670.8333333,2,2,1
2,1,1,0,434489.6667,15338.5,1,2,0
2,3,2,2.166666667,14622,866.6666667,2,0,0
2,2,2,0,46370.16667,2072.666667,2,0,0
2,2,1,-1.5,0,0,2,3,0
1,2,2,0,44655.33333,1628.666667,1,0,0
2,2,1,0,44025.66667,2666,1,0,0
2,2,2,0,312489.1667,11566.66667,1,2,1
1,1,2,-1.166666667,2229,34523.16667,1,1,0
1,2,2,-0.166666667,5202.333333,3542.333333,0,2,0
1,2,2,0,25186.16667,1916.666667,0,0,0
2,2,2,1.333333333,17683.33333,1041,0,0,1
2,1,2,-1.5,0,0,1,2,1
1,1,2,0,24699.66667,2333.333333,0,1,0
1,2,1,1,119499.5,3732.166667,1,1,1
2,1,1,0.333333333,98445.66667,3840.5,1,0,1
1,1,1,-0.833333333,3361.333333,3064,2,3,0
2,2,1,0.833333333,140601.8333,4087.833333,1,1,0
2,1,1,-2,39026.33333,25890,1,2,0
2,2,1,0.666666667,112212.5,4513.166667,1,1,0
2,1,2,-0.166666667,11611.16667,3533.333333,2,1,0
2,2,2,0,233523.5,20211,1,2,0
2,3,1,-0.5,17261.66667,15763.5,1,2,0
1,2,1,0,89122.83333,18672.83333,2,1,0
2,2,1,-0.833333333,26180.33333,26962.5,0,1,0
1,3,1,0.5,15841.83333,690.8333333,1,0,0
1,2,1,2.666666667,55475.83333,1250,3,0,1
1,2,2,0,24827.16667,1333.333333,0,0,0
2,2,1,-1.166666667,331.6666667,331.6666667,1,1,1
1,2,2,0.333333333,37475.16667,4000,0,0,1
1,2,2,0,8155.333333,2322.833333,0,0,0
2,2,2,-1.666666667,351.1666667,230.8333333,1,2,0
2,1,1,-1.666666667,2169.5,2063.5,1,2,1
2,2,1,0.5,38916.33333,1689.5,1,0,0
2,3,2,0,26394.16667,1445.666667,2,0,0
2,2,1,-1.5,197.5,66.33333333,1,1,0
2,2,1,0,40062.66667,1573,2,1,0
1,1,1,0,80086,3766.666667,0,0,0
2,3,1,2,4285.833333,350,3,0,0
2,1,1,-0.166666667,29128.5,7546.333333,1,2,0
2,2,2,0,63977,4548.666667,0,0,0
2,2,2,2.166666667,588,5387.333333,0,0,0
2,2,1,-0.833333333,7229.5,2775.333333,1,1,0
2,3,1,0,40467.66667,2316.666667,3,0,0
1,2,1,2.5,192162.5,4500.666667,2,1,1
1,2,1,0,27911.16667,1307.833333,2,3,0
2,2,1,-0.166666667,32392.66667,6453.333333,0,0,1
1,1,2,-1.5,908.6666667,1023,1,3,0
2,2,1,0.833333333,24729,927.6666667,1,0,0
1,2,2,0,72669.16667,2940,2,0,0
1,1,2,0.333333333,33321.5,9205,0,0,0
2,3,3,2.166666667,27735.16667,1112.666667,3,0,1
2,1,1,2.5,7594.833333,633.3333333,0,0,1
1,2,1,-1,7874.833333,7148.166667,1,1,0
1,2,1,0,250753.1667,10083.33333,4,2,1
2,2,2,0,14344.66667,2166.666667,0,1,0
1,1,1,-1.666666667,128.1666667,143.8333333,1,1,0
2,1,2,0,196021.1667,7246.333333,0,1,0
2,1,2,0.666666667,119708,4653.833333,0,0,1
1,1,2,0,17146,3311.833333,0,0,0
2,1,2,-0.5,15333.5,12941.83333,1,3,0
2,1,2,0,27861.16667,1185,0,1,0
1,2,1,0,6665.333333,1833.333333,1,0,0
1,2,1,0,153764.3333,5883.333333,2,1,0
2,1,2,-0.666666667,6469.166667,3898.666667,0,1,0
1,2,2,0,16455.16667,1498.666667,0,0,0
2,2,2,-1.833333333,836.1666667,853,0,2,0
1,2,1,0,82525,4587.666667,1,1,0
1,1,2,-1.5,1002,1666.666667,1,2,0
2,2,1,0.333333333,68284,3521.833333,1,0,0
2,2,2,-0.166666667,58208.83333,2783.333333,0,0,0
1,3,1,-0.166666667,22841,1308.833333,3,0,0
2,1,1,-0.166666667,23708,11492.83333,1,2,1
2,2,1,-1.5,214.1666667,3163.833333,1,2,0
1,2,2,1,61932.83333,8819.166667,0,0,0
2,1,1,-1.166666667,2975.833333,12725.66667,1,2,0
2,3,2,-0.833333333,3963.333333,2135.5,2,0,1
2,1,2,-1.5,400,150.3333333,0,2,0
2,1,2,-0.666666667,1576.666667,2249,1,0,0
2,3,1,-1,6650.833333,333.3333333,3,0,0
1,1,2,2,88600.16667,3666.666667,1,0,1
1,2,2,-0.166666667,31193.16667,4329.833333,0,0,0
2,1,2,-0.166666667,1636.333333,450,0,1,1
2,1,2,0,68816.83333,2261,0,0,0
2,1,2,-2,19970.33333,19084.5,1,2,0
1,1,1,-2,16100.5,16072.5,2,2,0
2,1,2,0,57650.33333,2654.333333,0,0,0
2,3,2,-0.5,7114.166667,3382.333333,3,0,0
1,2,2,0.5,34946.66667,3750,1,0,0
2,3,2,0,28781.83333,895.5,3,0,0
2,2,1,-1,10200.5,11989,2,1,0
2,3,2,0.666666667,70947.33333,3070.666667,3,0,1
2,1,2,0,49426.66667,1902.833333,0,3,0
2,2,2,-0.833333333,7002.166667,6098,0,0,0
1,2,2,0,22279.66667,873.5,0,0,1
1,2,2,0,6442,2884.166667,0,0,0
2,1,2,-1,4599.666667,4501.666667,1,1,0
1,2,2,-1,2090.666667,177.8333333,0,0,0
1,1,2,1,14670.83333,883.1666667,1,0,0
2,1,1,-0.833333333,854,778.1666667,1,2,1
2,1,1,0.333333333,19801.16667,2268.166667,0,1,0
2,2,1,0,28759.83333,1546.5,2,0,1
1,3,1,1.333333333,72044.5,3014,0,0,1
1,5,2,-2,38084.5,333.3333333,1,1,0
1,2,2,0.5,5572.333333,1086.166667,0,0,0
2,3,1,0.5,483.6666667,468.1666667,3,1,1
2,3,2,-2,2720.5,1284,0,0,0
2,3,1,0,27141.5,2603.833333,1,0,0
2,3,1,-1,2309.333333,1392.333333,2,0,0
1,2,1,0,228585.6667,9283.333333,2,1,0
2,2,2,0.333333333,32067.33333,2100,0,0,0
1,3,1,-1.166666667,11989.5,10877.5,3,0,0
2,2,2,-0.5,6642.333333,3280.833333,1,0,0
1,3,2,0.333333333,28840.33333,1466.666667,0,0,0
2,2,1,0,48806.16667,9635,0,1,0
2,3,1,0.333333333,25180.16667,2187,4,0,0
1,2,1,0,19037.16667,1161.5,1,0,0
